"Date","Price","Open","High","Low","Vol.","Change %"
"04/26/2023","1.370","1.370","1.420","1.346","79.57K","-2.84%"
"04/25/2023","1.410","1.380","1.430","1.330","73.13K","-0.70%"
"04/24/2023","1.420","1.350","1.440","1.320","59.91K","2.90%"
"04/21/2023","1.380","1.400","1.420","1.340","100.55K","-4.17%"
"04/20/2023","1.440","1.430","1.460","1.410","126.29K","-2.04%"
"04/19/2023","1.470","1.500","1.500","1.440","75.43K","-3.29%"
"04/18/2023","1.520","1.390","1.530","1.350","169.16K","7.04%"
"04/17/2023","1.420","1.290","1.460","1.290","174.53K","8.40%"
"04/14/2023","1.310","1.380","1.385","1.260","176.09K","-5.07%"
"04/13/2023","1.380","1.360","1.480","1.320","172.41K","2.99%"
"04/12/2023","1.340","1.340","1.360","1.270","150.94K","3.88%"
"04/11/2023","1.290","1.200","1.370","1.180","197.58K","8.40%"
"04/10/2023","1.190","1.200","1.270","1.160","179.12K","-1.65%"
"04/06/2023","1.210","1.110","1.240","1.110","285.11K","6.14%"
"04/05/2023","1.140","1.110","1.148","1.060","218.59K","3.64%"
"04/04/2023","1.100","1.110","1.120","1.065","305.71K","-0.90%"
"04/03/2023","1.110","1.160","1.160","1.070","382.65K","-0.89%"
"03/31/2023","1.120","1.150","1.167","1.084","541.79K","-2.18%"
"03/30/2023","1.145","1.210","1.220","1.140","429.62K","-6.15%"
"03/29/2023","1.220","1.260","1.380","1.150","1.53M","-27.38%"
"03/28/2023","1.680","1.390","1.720","1.260","787.08K","18.31%"
"03/27/2023","1.420","1.390","1.457","1.390","322.17K","4.41%"
"03/24/2023","1.360","1.600","1.600","1.210","603.03K","-15.53%"
"03/23/2023","1.610","1.390","1.738","1.360","690.38K","14.18%"
"03/22/2023","1.410","1.500","1.530","1.370","449.50K","-4.73%"
"03/21/2023","1.480","1.390","1.490","1.390","262.27K","6.47%"
"03/20/2023","1.390","1.360","1.410","1.330","350.33K","1.46%"
"03/17/2023","1.370","1.270","1.410","1.210","480.65K","9.60%"
"03/16/2023","1.250","1.130","1.275","1.120","309.28K","8.70%"
"03/15/2023","1.150","1.100","1.155","1.100","186.83K","2.68%"
"03/14/2023","1.120","1.240","1.240","1.080","465.24K","-6.67%"
"03/13/2023","1.200","1.240","1.260","1.122","374.54K","-5.51%"
"03/10/2023","1.270","1.340","1.370","1.254","317.36K","-6.62%"
"03/09/2023","1.360","1.440","1.510","1.330","466.87K","-11.11%"
"03/08/2023","1.530","1.670","1.759","1.410","578.54K","-13.17%"
"03/07/2023","1.762","2.116","2.116","1.711","570.31K","-16.10%"
"03/06/2023","2.100","2.020","2.137","2.020","118.99K","0.00%"
"03/03/2023","2.100","1.938","2.120","1.938","118.05K","3.45%"
"03/02/2023","2.030","2.090","2.200","1.920","180.78K","-3.56%"
"03/01/2023","2.105","2.095","2.165","2.002","76.41K","0.48%"
"02/28/2023","2.095","2.076","2.153","2.020","200.10K","3.61%"
"02/27/2023","2.022","2.140","2.200","1.956","188.90K","-3.71%"
"02/24/2023","2.100","2.200","2.200","1.960","327.20K","-4.15%"
"02/23/2023","2.191","2.309","2.309","2.100","125.05K","-0.90%"
"02/22/2023","2.211","2.298","2.298","2.156","144.73K","-3.83%"
"02/21/2023","2.299","2.620","2.620","2.200","195.64K","-10.02%"
"02/17/2023","2.555","2.646","2.750","2.506","139.45K","-7.09%"
"02/16/2023","2.750","2.677","2.750","2.510","126.87K","2.27%"
"02/15/2023","2.689","2.485","2.690","2.400","158.20K","6.37%"
"02/14/2023","2.528","2.835","2.836","2.007","787.69K","-8.97%"
"02/13/2023","2.777","2.863","2.900","2.600","208.18K","-4.08%"
"02/10/2023","2.895","3.050","3.100","2.801","197.45K","-5.08%"
"02/09/2023","3.050","3.202","3.594","2.943","530.28K","-4.51%"
"02/08/2023","3.194","3.251","3.479","3.062","260.73K","-0.19%"
"02/07/2023","3.200","3.553","3.553","3.000","483.71K","-11.92%"
"02/06/2023","3.633","2.700","4.000","2.657","2.62M","32.93%"
"02/03/2023","2.733","2.430","2.910","2.203","319.42K","1.11%"
"02/02/2023","2.703","3.040","3.200","2.600","1.30M","-3.19%"
"02/01/2023","2.792","2.100","2.950","1.950","2.21M","37.54%"
"01/31/2023","2.030","2.150","2.199","2.010","361.30K","-3.33%"
"01/30/2023","2.100","2.110","2.274","2.000","967.04K","5.42%"
