"Date","Price","Open","High","Low","Vol.","Change %"
"2024-06-13","3.930","3.880","4.090","3.730","445.83K","2.08%"
"2024-06-12","3.850","3.500","4.120","3.500","791.93K","12.57%"
"2024-06-11","3.420","3.380","3.500","3.155","382.87K","-4.47%"
"2024-06-10","3.580","3.520","3.730","3.470","279.36K","-0.28%"
"2024-06-07","3.590","3.890","4.190","3.420","869.57K","-9.11%"
"2024-06-06","3.950","3.150","4.230","3.110","1.71M","24.21%"
"2024-06-05","3.180","3.090","3.190","2.920","271.29K","5.30%"
"2024-06-04","3.020","2.840","3.080","2.810","278.24K","6.34%"
"2024-06-03","2.840","2.910","3.040","2.790","204.29K","1.43%"
"2024-05-31","2.800","3.130","3.175","2.800","349.64K","-10.26%"
"2024-05-30","3.120","3.050","3.300","3.050","152.55K","2.97%"
"2024-05-29","3.030","3.000","3.100","2.990","77.04K","-0.98%"
"2024-05-28","3.060","3.100","3.150","2.970","89.96K","0.00%"
"2024-05-24","3.060","2.920","3.120","2.885","224.00K","6.99%"
"2024-05-23","2.860","3.090","3.090","2.850","246.33K","-6.54%"
"2024-05-22","3.060","2.870","3.290","2.870","324.24K","4.79%"
"2024-05-21","2.920","2.910","3.064","2.880","238.83K","-1.02%"
"2024-05-20","2.950","2.740","2.960","2.650","310.07K","8.86%"
"2024-05-17","2.710","2.980","3.090","2.700","480.77K","-7.51%"
"2024-05-16","2.930","2.980","3.060","2.850","256.75K","-3.30%"
"2024-05-15","3.030","3.110","3.210","2.937","318.48K","1.00%"
"2024-05-14","3.000","2.880","3.060","2.800","167.43K","6.76%"
"2024-05-13","2.810","2.940","3.021","2.790","140.47K","-0.71%"
"2024-05-10","2.830","3.140","3.140","2.830","277.08K","-9.00%"
"2024-05-09","3.110","3.030","3.150","2.910","237.42K","4.36%"
"2024-05-08","2.980","2.850","2.980","2.810","185.93K","0.68%"
"2024-05-07","2.960","3.130","3.130","2.881","318.32K","-5.73%"
"2024-05-06","3.140","3.380","3.440","3.086","486.78K","-6.55%"
"2024-05-03","3.360","3.340","3.440","3.190","266.73K","5.00%"
"2024-05-02","3.200","3.310","3.560","3.000","625.58K","3.56%"
"2024-05-01","3.090","3.130","3.330","3.030","172.97K","-1.28%"
"2024-04-30","3.130","3.030","3.290","3.030","201.82K","-0.63%"
"2024-04-29","3.150","3.490","3.520","3.120","339.26K","-9.74%"
"2024-04-26","3.490","3.820","3.920","3.455","399.24K","-8.64%"
"2024-04-25","3.820","3.300","3.860","3.230","299.70K","9.46%"
"2024-04-24","3.490","3.590","3.750","3.360","530.09K","-3.59%"
"2024-04-23","3.620","3.650","4.300","3.580","1.30M","-0.55%"
