"Date","Price","Open","High","Low","Vol.","Change %"
"12/20/2023","77.84","79.06","80.34","77.81","214.69K","-1.93%"
"12/19/2023","79.37","79.14","80.50","79.09","480.35K","0.22%"
"12/18/2023","79.20","79.24","79.49","78.31","230.76K","0.42%"
"12/15/2023","78.86","79.34","79.34","77.89","400.20K","-0.46%"
"12/14/2023","79.23","78.47","80.72","78.35","627.43K","3.00%"
"12/13/2023","76.92","74.08","77.62","74.08","375.64K","3.82%"
"12/12/2023","74.09","73.02","74.21","72.18","285.48K","1.67%"
"12/11/2023","72.87","71.45","72.99","71.42","192.82K","1.58%"
"12/08/2023","71.74","71.57","72.59","71.38","283.00K","0.15%"
"12/07/2023","71.63","71.56","71.84","71.11","159.70K","0.63%"
"12/06/2023","71.18","72.08","72.78","71.05","335.17K","-0.98%"
"12/05/2023","71.89","71.85","73.08","71.38","177.15K","-0.82%"
"12/04/2023","72.48","71.34","72.49","71.18","363.41K","1.26%"
"12/01/2023","71.58","70.04","71.75","70.04","543.32K","2.19%"
"11/30/2023","70.04","70.44","70.44","69.59","223.61K","-0.66%"
"11/29/2023","70.51","70.51","71.44","70.14","355.13K","1.09%"
"11/28/2023","69.75","69.39","69.88","68.76","241.71K","0.19%"
"11/27/2023","69.61","69.74","70.29","69.51","273.19K","-0.56%"
"11/24/2023","70.00","69.79","70.45","69.53","112.29K","0.78%"
"11/22/2023","69.46","69.78","70.06","68.93","307.66K","0.44%"
"11/21/2023","69.16","69.73","69.78","68.70","271.18K","-1.69%"
"11/20/2023","70.35","70.60","70.67","69.79","279.06K","0.07%"
"11/17/2023","70.30","70.65","71.18","69.80","233.28K","-0.31%"
"11/16/2023","70.52","71.17","71.28","70.31","351.92K","-0.80%"
"11/15/2023","71.09","70.56","71.49","70.56","519.02K","0.17%"
"11/14/2023","70.97","69.57","72.28","69.13","277.45K","6.02%"
"11/13/2023","66.93","66.59","67.49","66.33","203.26K","-0.45%"
"11/10/2023","67.24","66.76","68.00","66.37","189.41K","1.36%"
"11/09/2023","66.33","69.37","69.37","66.11","244.78K","-4.62%"
"11/08/2023","69.55","69.33","70.33","69.11","301.46K","0.69%"
"11/07/2023","69.07","67.72","69.72","66.74","333.74K","0.78%"
"11/06/2023","68.54","69.17","69.19","68.35","285.46K","-1.24%"
"11/03/2023","69.39","68.71","70.38","68.49","348.47K","3.04%"
"11/02/2023","67.34","65.74","67.63","65.51","304.37K","3.88%"
"11/01/2023","64.83","63.80","65.15","62.84","176.96K","2.58%"
"10/31/2023","63.20","63.38","63.90","63.10","218.69K","0.12%"
"10/30/2023","63.12","63.31","63.60","62.57","296.93K","0.94%"
"10/27/2023","62.53","63.50","63.50","62.33","274.99K","-1.78%"
"10/26/2023","63.67","64.16","64.65","63.62","331.01K","-0.28%"
"10/25/2023","63.85","63.51","64.15","62.91","214.92K","-0.45%"
"10/24/2023","64.13","63.84","64.21","63.42","230.70K","0.72%"
"10/23/2023","63.68","63.06","64.74","62.93","308.76K","0.06%"
"10/20/2023","63.64","64.25","64.25","63.31","183.27K","0.23%"
"10/19/2023","63.50","63.24","65.05","63.08","183.70K","0.29%"
"10/18/2023","63.31","66.13","66.22","63.11","380.02K","-5.02%"
"10/17/2023","66.66","65.50","67.33","65.32","290.24K","1.08%"
"10/16/2023","65.94","64.87","66.46","64.62","284.10K","2.00%"
"10/13/2023","64.65","65.74","65.74","63.95","202.79K","-0.91%"
"10/12/2023","65.24","66.98","66.98","64.63","242.57K","-1.98%"
"10/11/2023","66.55","66.70","67.17","66.21","120.93K","0.09%"
"10/10/2023","66.50","65.98","67.43","65.81","182.89K","1.09%"
"10/09/2023","65.78","65.69","66.06","64.95","344.61K","0.54%"
"10/06/2023","65.43","65.99","66.27","65.10","368.36K","-1.46%"
"10/05/2023","66.40","66.84","66.99","66.13","225.29K","-1.19%"
