"Date","Price","Open","High","Low","Vol.","Change %"
"11/09/2020","65.87","68.36","69.14","65.80","419.40K","-0.18%"
"11/06/2020","65.99","65.53","67.04","65.01","350.93K","1.74%"
"11/05/2020","64.86","64.62","65.30","63.96","747.77K","1.42%"
"11/04/2020","63.95","65.00","65.27","63.83","1.30M","-2.71%"
"11/03/2020","65.73","65.80","67.56","64.75","581.87K","0.43%"
"11/02/2020","65.45","63.39","65.91","63.10","646.47K","4.22%"
"10/30/2020","62.80","64.07","65.13","62.45","509.39K","-1.98%"
"10/29/2020","64.07","63.35","64.90","62.82","298.50K","0.71%"
"10/28/2020","63.62","64.03","64.69","63.49","358.53K","-1.67%"
"10/27/2020","64.70","64.88","65.05","64.25","241.14K","-0.08%"
"10/26/2020","64.75","64.85","65.16","64.35","304.60K","-0.51%"
"10/23/2020","65.08","64.94","65.77","64.41","339.75K","0.90%"
"10/22/2020","64.50","63.96","65.17","63.02","304.74K","1.13%"
"10/21/2020","63.78","67.00","67.16","63.66","388.99K","-1.86%"
"10/20/2020","64.99","64.63","65.46","64.53","269.81K","1.04%"
"10/19/2020","64.32","66.13","66.31","64.24","268.92K","-2.17%"
"10/16/2020","65.75","66.29","66.60","65.59","286.33K","0.15%"
"10/15/2020","65.65","64.97","65.77","63.85","396.78K","0.57%"
"10/14/2020","65.28","66.21","66.78","65.21","288.32K","-0.73%"
"10/13/2020","65.76","65.44","66.19","65.25","190.58K","-0.30%"
"10/12/2020","65.96","67.75","67.81","65.58","377.60K","-1.95%"
"10/09/2020","67.27","68.06","68.39","66.87","471.64K","-1.19%"
"10/08/2020","68.08","66.66","68.13","65.79","633.09K","3.83%"
"10/07/2020","65.57","64.00","66.00","63.03","630.22K","4.49%"
"10/06/2020","62.75","59.48","63.79","59.36","841.32K","5.82%"
"10/05/2020","59.30","59.21","59.62","58.05","439.34K","0.53%"
"10/02/2020","58.99","59.01","60.00","58.68","356.16K","-1.34%"
"10/01/2020","59.79","60.11","60.55","58.47","538.09K","-0.28%"
"09/30/2020","59.96","59.34","60.68","58.37","563.29K","1.58%"
"09/29/2020","59.03","58.30","59.37","57.87","386.34K","1.15%"
"09/28/2020","58.36","58.69","58.88","57.66","463.98K","-0.03%"
"09/25/2020","58.38","57.00","58.50","56.82","332.67K","2.12%"
"09/24/2020","57.17","56.27","57.23","55.13","430.70K","1.60%"
"09/23/2020","56.27","57.32","57.50","56.21","282.70K","-2.00%"
"09/22/2020","57.42","57.31","57.72","56.72","397.94K","-0.14%"
"09/21/2020","57.50","56.97","57.81","56.27","227.05K","-0.28%"
"09/18/2020","57.66","57.50","58.24","57.31","770.51K","0.21%"
"09/17/2020","57.54","58.00","58.28","57.00","367.64K","-2.04%"
"09/16/2020","58.74","59.22","59.80","57.66","507.60K","-0.98%"
"09/15/2020","59.32","60.14","61.64","59.12","762.63K","1.89%"
"09/14/2020","58.22","58.30","58.50","57.76","733.83K","0.66%"
"09/11/2020","57.84","57.50","57.90","56.64","877.43K","1.17%"
"09/10/2020","57.17","56.81","57.59","56.40","397.75K","0.83%"
"09/09/2020","56.70","55.72","57.68","55.62","512.53K","2.61%"
"09/08/2020","55.26","56.10","56.75","55.15","432.34K","-1.37%"
"09/04/2020","56.03","58.00","58.10","54.33","750.45K","-2.88%"
"09/03/2020","57.69","58.56","59.02","57.37","1.87M","-1.64%"
"09/02/2020","58.65","59.85","59.92","58.53","1.21M","-1.82%"
"09/01/2020","59.74","60.39","60.69","58.55","695.16K","-0.96%"
"08/31/2020","60.32","60.56","60.84","59.88","508.87K","-0.05%"
"08/28/2020","60.35","61.04","61.18","59.95","350.46K","-0.59%"
"08/27/2020","60.71","60.45","61.23","59.91","738.34K","0.35%"
"08/26/2020","60.50","60.98","61.04","59.66","709.03K","-1.24%"
"08/25/2020","61.26","61.87","62.05","60.62","380.72K","-0.95%"
"08/24/2020","61.85","62.08","62.37","60.41","431.15K","-0.29%"
"08/21/2020","62.03","62.10","62.56","61.69","432.07K","-0.10%"
"08/20/2020","62.09","61.88","62.46","61.67","263.65K","-0.27%"
