x,ticker,filing_date,trade_date,company_name,insider_name,qty,owned,d_own,value,d_own_plus%,start_price,price_5d,price_10d,price_30d,price_90d,price_252d,return_5d,return_10d,return_30d,return_90d,return_252d,value_numeric,est_market_cap
,FYBR,2023-04-18 18:22:41,2023-04-14,"Frontier Communications Parent, Inc.",Ares Management LLC,200000,37294654,+1%,4288020.0,1.0,21.139999389648438,21.15999984741211,22.010000228881836,14.880000114440918,15.550000190734863,22.739999771118164,0.0009460954749821535,0.0411542509154191,-0.2961210717098145,-0.264427595094956,0.07568592373059359,4288020.0,788408962.7971497
,FYBR,2023-04-24 16:05:48,2023-04-20,"Frontier Communications Parent, Inc.",Ares Management LLC,200000,37494654,+1%,4169180.0,1.0,21.540000915527344,22.25,18.3700008392334,15.630000114440918,16.200000762939453,24.399999618530273,0.032961887386032826,-0.14716805671112188,-0.2743732845817169,-0.24791086005657936,0.13277616441238257,4169180.0,807634881.487381
,FYBR,2023-04-24 16:08:29,2023-04-20,"Frontier Communications Parent, Inc.",Ares Management LLC,200000,37494654,+1%,4169180.0,1.0,21.540000915527344,22.25,18.3700008392334,15.630000114440918,16.200000762939453,24.399999618530273,0.032961887386032826,-0.14716805671112188,-0.2743732845817169,-0.24791086005657936,0.13277616441238257,4169180.0,807634881.487381
,FYBR,2023-04-24 16:06:31,2023-04-20,"Frontier Communications Parent, Inc.",Ares Management LLC,200000,37494654,+1%,4169180.0,1.0,21.540000915527344,22.25,18.3700008392334,15.630000114440918,16.200000762939453,24.399999618530273,0.032961887386032826,-0.14716805671112188,-0.2743732845817169,-0.24791086005657936,0.13277616441238257,4169180.0,807634881.487381
,FYBR,2023-04-24 16:07:03,2023-04-20,"Frontier Communications Parent, Inc.",Ares Management LLC,200000,37494654,+1%,4169180.0,1.0,21.540000915527344,22.25,18.3700008392334,15.630000114440918,16.200000762939453,24.399999618530273,0.032961887386032826,-0.14716805671112188,-0.2743732845817169,-0.24791086005657936,0.13277616441238257,4169180.0,807634881.487381
,FYBR,2023-04-24 16:05:50,2023-04-20,"Frontier Communications Parent, Inc.",Ares Management LLC,200000,37494654,+1%,4169180.0,1.0,21.540000915527344,22.25,18.3700008392334,15.630000114440918,16.200000762939453,24.399999618530273,0.032961887386032826,-0.14716805671112188,-0.2743732845817169,-0.24791086005657936,0.13277616441238257,4169180.0,807634881.487381
,BTTX,2023-04-12 21:44:09,2023-04-10,"Better Therapeutics, Inc.",Perry David P,4969697,15849734,+46%,4100000.0,46.0,1.2899999618530273,1.2999999523162842,1.1799999475479126,0.6899999976158142,0.645799994468689,0.013899999670684338,0.0077519308209066115,-0.08527133144027743,-0.46511626510076787,-0.49937983444509093,-0.9892248061381974,4100000.0,20446156.25538063
,JSPR,2023-04-11 19:55:00,2023-01-27,"Jasper Therapeutics, Inc.","Qiming U.S. Healthcare Fund Ii, L.P.",2666666,8519648,+46%,3999999.0,46.0,14.600000381469727,13.800000190734863,11.899999618530273,16.200000762939453,13.600000381469727,29.360000610351562,-0.054794532180301926,-0.1849315542735386,0.10958906436060385,-0.06849314889533817,1.010958893372029,3999999.0,124386864.0499878
M,VANI,2023-05-01 17:00:03,2023-04-27,"Vivani Medical, Inc.",Williams Gregg,2040494,13677308,+18%,2195564.0,18.0,1.3700000047683716,1.399999976158142,1.1699999570846558,1.5700000524520874,0.9700000286102295,1.8049999475479126,0.02189778925938227,-0.14598543575737447,0.14598543575737447,-0.29197078450066927,0.3175182053032819,2195564.0,18737912.025218487
DM,USGO,2023-04-21 18:01:44,2023-04-19,U.S. Goldmining Inc.,Goldmining Inc.,220026,9720027,+2%,2102300.0,2.0,9.149999618530273,9.170000076293945,10.40999984741211,14.699999809265137,9.329999923706055,7.0,0.0021858424696726345,0.13770494878820821,0.6065574231823123,0.019672165320231343,-0.23497264570111742,2102300.0,88938243.34210396
,PI,2023-05-01 19:51:48,2023-05-01,Impinj Inc,Sanghi Steve,23500,42231,+125%,1997500.0,125.0,87.58999633789062,94.87000274658203,94.63999938964844,113.02999877929688,67.83000183105469,122.08000183105469,0.08311458743082677,0.08048867846233768,0.2904441546414489,-0.22559647600176855,0.39376649086859256,1997500.0,3699013.135345459
M,FATE,2023-04-21 21:55:13,2023-04-20,Fate Therapeutics Inc,"Redmile Group, LLC",276639,13135758,+2%,1705829.0,2.0,6.21999979019165,6.070000171661377,5.679999828338623,5.25,2.630000114440918,6.760000228881836,-0.024115695110924058,-0.08681671705271696,-0.1559485245837545,-0.5771703853449998,0.08681679371464208,1705829.0,81704412.0040083
M,TLYS,2023-04-28 17:23:48,2023-04-26,"Tilly'S, Inc.","Fund 1 Investments, LLC",212184,5554466,+4%,1536821.0,4.0,7.510000228881836,7.730000019073486,7.980000019073486,6.619999885559082,8.710000038146973,5.610000133514404,0.029294245470936047,0.06258319252563174,-0.11850869723012859,0.15978692046508827,-0.2529960103144128,1536821.0,41714040.931316376
,CLF,2023-04-27 11:50:22,2023-04-27,Cleveland-Cliffs Inc.,Goncalves Lourenco,100000,5464885,+2%,1496350.0,2.0,15.170000076293945,14.260000228881836,14.609999656677246,16.260000228881836,15.289999961853027,21.239999771118164,-0.05998680572415816,-0.03691499121953256,0.07185234984218797,0.007910341790083774,0.40013181702680184,1496350.0,82902305.86693764
M,TLYS,2023-04-17 17:28:26,2023-04-13,"Tilly'S, Inc.","Fund 1 Investments, LLC",177930,5342282,+3%,1360177.0,3.0,7.699999809265137,6.909999847412109,7.599999904632568,8.0,8.569999694824219,6.329999923706055,-0.10259740018466604,-0.012987000923330156,0.03896106469689566,0.11298700092333015,-0.17792206746688613,1360177.0,41135570.38104057
M,TCBI,2023-04-25 16:09:50,2023-04-21,Texas Capital Bancshares Inc/tx,Stallings Robert W,27000,333000,+9%,1204130.0,9.0,50.20000076293945,46.79999923706055,45.970001220703125,53.65999984741211,61.54999923706055,56.52000045776367,-0.06772911303198594,-0.08426293780774519,0.06892428350373707,0.22609558369768631,0.12589640635005744,1204130.0,16716600.254058838
,TMQ,2023-04-26 16:45:11,2023-04-25,Trilogy Metals Inc.,Electrum Strategic Opportunities Fund L.P.,2181818,31604741,+7%,1200000.0,7.0,0.5799999833106995,0.6000000238418579,0.5699999928474426,0.5299999713897705,0.49000000953674316,0.5099999904632568,0.03448282949422888,-0.0172413633637985,-0.08620691958562439,-0.15517237304081838,-0.12068964631322139,1200000.0,18330749.25253898
M,ALTG,2023-04-17 13:41:40,2023-04-13,Alta Equipment Group Inc.,"B. Riley Financial, Inc.",84000,6768607,+1%,1156080.0,1.0,13.545907974243164,13.188446044921875,12.90623950958252,13.430116653442383,12.99944019317627,12.341015815734863,-0.026388923503761007,-0.04722226563748556,-0.008548066399162935,-0.04034190857534057,-0.08894879256520422,1156080.0,91686927.5358181
,USB,2023-05-01 17:27:45,2023-04-28,Us Bancorp de,Wine Scott W.,30438,30838,>999%,999888.0,999.0,27.462636947631836,26.817089080810547,25.71428108215332,29.31858253479004,33.23719024658203,37.26277160644531,-0.023506405013192153,-0.06366307317146688,0.06758074946325376,0.21026944025665198,0.35685337418621643,999888.0,846892.7981910706
,ALOT,2023-04-12 18:23:40,2023-04-10,"Astronova, Inc.",Michas Alexis P,66952,540496,+14%,967456.0,14.0,15.0,15.109999656677246,14.399999618530273,15.119999885559082,14.5600004196167,17.360000610351562,0.00733331044514974,-0.0400000254313151,0.007999992370605469,-0.02933330535888672,0.1573333740234375,967456.0,8107440.0
A,TCBI,2023-04-27 16:09:41,2023-04-24,Texas Capital Bancshares Inc/tx,Stallings Robert W,15000,197000,+8%,771600.0,8.0,50.25,48.349998474121094,43.79999923706055,52.22999954223633,63.599998474121094,55.5099983215332,-0.03781097563938122,-0.12835822413809858,0.039402975964902054,0.2656716114252954,0.10467658351309857,771600.0,9899250.0
D,DMAC,2023-04-11 17:40:11,2023-04-10,Diamedica Therapeutics Inc.,Wambeke David J.,468750,468750,New,750000.0,,1.7000000476837158,1.7100000381469727,1.5800000429153442,2.759999990463257,3.0799999237060547,2.7699999809265137,0.005882347166332156,-0.07058823611909541,0.6235293606160848,0.8117646101849328,0.629411707782417,750000.0,796875.0223517418
,DOMO,2023-04-17 16:48:25,2023-04-13,"Domo, Inc.",Daniel Daniel David III,47500,73747,+181%,684808.0,181.0,17.290000915527344,15.09000015258789,14.520000457763672,13.229999542236328,16.790000915527344,8.850000381469727,-0.12724121726122842,-0.16020823083219524,-0.2348178807581738,-0.02891844843981317,-0.48814344055228165,684808.0,1275085.697517395
M,FBK,2023-05-01 19:06:58,2023-04-27,Fb Financial Corp,Ayers James W.,20600,10796091,0%,600660.0,0.0,26.015762329101562,24.036922454833984,24.74303436279297,29.376310348510742,29.020282745361328,34.86804962158203,-0.07606311317097261,-0.048921417339552804,0.12917353629303524,0.11548846342660776,0.3402663039621248,600660.0,280868537.5393524
M,RMAX,2023-04-20 19:17:33,2023-04-18,"Re/max Holdings, Inc.",Peterson Adam K,29332,2585171,+1%,547911.0,1.0,19.056041717529297,18.84137725830078,18.64623260498047,18.75975799560547,16.290000915527344,8.260000228881836,-0.011264902880174208,-0.02150546890185764,-0.015548020219292564,-0.1451529568943756,-0.5665416590013226,547911.0,49263126.42294693
,LKFN,2023-05-01 11:44:29,2023-04-28,Lakeland Financial Corp,Welch M Scott,10000,229013,+5%,515750.0,5.0,46.74995040893555,43.38252258300781,40.92496109008789,50.999080657958984,48.260860443115234,56.45766830444336,-0.07203061813909649,-0.12459883417832027,0.09089058302426092,0.032318965495435045,0.20765193996125242,515750.0,10706346.393001556
,LKFN,2023-05-01 11:50:45,2023-04-28,Lakeland Financial Corp,Smith Brian J,10000,64853,+18%,510000.0,18.0,46.74995040893555,43.38252258300781,40.92496109008789,50.999088287353516,48.260860443115234,56.457664489746094,-0.07203061813909649,-0.12459883417832027,0.090890746220039,0.032318965495435045,0.2076518583633634,510000.0,3031874.533870697
,WOLF,2023-05-01 09:16:47,2023-04-28,"Wolfspeed, Inc.",Replogle John B,10566,81405,+15%,502308.0,15.0,46.65999984741211,41.29999923706055,41.95000076293945,54.93000030517578,45.45000076293945,25.239999771118164,-0.11487356682125756,-0.1009429725648378,0.17723961604818456,-0.025932256502991954,-0.4590655839336004,502308.0,3798357.2875785828
D,NDLS,2023-04-26 19:14:15,2023-04-26,Noodles & Co,"Mill Road Capital Iii, L.P.",107439,5967477,+2%,500000.0,2.0,4.829999923706055,4.699999809265137,3.9200000762939453,3.4000000953674316,2.7799999713897705,1.4700000286102295,-0.026915137990554873,-0.18840576848578236,-0.296066221723951,-0.42443063865378305,-0.6956521631821684,500000.0,28822913.454717636
D,UNTY,2023-04-28 14:45:18,2023-04-26,Unity Bancorp Inc /nj/,Dallas Robert H II,20000,1795773,+1%,454396.0,1.0,22.29994773864746,20.633474349975586,20.44081687927246,23.11716079711914,23.872243881225586,25.920989990234375,-0.0747299235048768,-0.08336929221376553,0.03664641137500914,0.07050671871545328,0.16237895684891582,454396.0,40045644.05047417
D,UNTY,2023-04-28 11:57:23,2023-04-26,Unity Bancorp Inc /nj/,Dallas David D,20000,1807079,+1%,454396.0,1.0,22.299945831298828,20.633474349975586,20.440813064575195,23.117156982421875,23.872241973876953,25.920991897583008,-0.0747298443651054,-0.08336938487600579,0.03664632897789643,0.07050672474600127,0.1623791418005107,454396.0,40297763.812877655
,TCBI,2023-04-27 16:22:33,2023-04-25,Texas Capital Bancshares Inc/tx,Stallings Robert W,9500,341500,+3%,442730.0,3.0,50.25,48.349998474121094,43.79999923706055,52.22999954223633,63.599998474121094,55.5099983215332,-0.03781097563938122,-0.12835822413809858,0.039402975964902054,0.2656716114252954,0.10467658351309857,442730.0,17160375.0
M,USGO,2023-04-27 19:52:00,2023-04-25,U.S. Goldmining Inc.,Goldmining Inc.,48786,9768813,+1%,437319.0,1.0,9.170000076293945,10.40999984741211,15.010000228881836,12.1899995803833,10.029999732971191,7.150000095367432,0.135223528985979,0.6368593352234874,0.3293347305303282,0.0937840402968475,-0.22028352934789686,437319.0,89580015.95530128
,RMBL,2023-04-13 16:05:20,2023-04-11,"Rumbleon, Inc.","Stone House Capital Management, LLC",50000,1800000,+3%,410500.0,3.0,7.840000152587891,6.849999904632568,6.800000190734863,10.710000038146973,6.019999980926514,6.210000038146973,-0.12627553937336786,-0.13265305377701245,0.3660714068496197,-0.23214287452030427,-0.20790817381589902,410500.0,14112000.274658203
M,FBK,2023-04-26 17:30:54,2023-04-24,Fb Financial Corp,Ayers James W.,13700,10775491,0%,398067.0,0.0,27.968149185180664,24.130701065063477,24.288410186767578,29.61812973022461,29.51577377319336,33.95614242553711,-0.13720779643690245,-0.13156891341107582,0.05899498512108237,0.05533525217438153,0.21410044693015554,398067.0,301370539.8315716
,BANF,2023-04-26 12:39:54,2023-04-26,Bancfirst Corp /ok/,Brand Dennis L,5000,43184,+13%,368750.0,13.0,76.79791259765625,68.79431915283203,70.98499298095703,89.08671569824219,92.24752807617188,81.04822540283203,-0.10421628888216,-0.07569111477226036,0.16001480619619043,0.20117233601720474,0.055344118888271635,368750.0,3316441.0576171875
,FMNB,2023-04-28 14:43:53,2023-04-28,Farmers National Banc Corp /oh/,Muransky Edward,30000,160367,+23%,347400.0,23.0,10.421587944030762,10.163054466247559,9.797539710998535,11.388657569885254,11.749916076660156,11.125527381896973,-0.024807493749672282,-0.059880340345797936,0.09279484384223871,0.12745928353367966,0.067546274295887,347400.0,1671278.7938203812
D,USB,2023-04-24 16:55:02,2023-04-21,Us Bancorp de,Colberg Alan B.,10000,10050,>999%,341380.0,999.0,28.48475456237793,27.462635040283203,26.81709098815918,29.255821228027344,33.20078659057617,39.605857849121094,-0.035883037709045974,-0.05854582915807761,0.027069450921926596,0.1655633724303554,0.3904229984635952,341380.0,286271.7833518982
D,SUP,2023-04-25 18:53:19,2023-04-21,Superior Industries International Inc,"Mill Road Capital Iii, L.P.",66300,4196870,+2%,331500.0,2.0,4.860000133514404,4.75,3.509999990463257,3.7899999618530273,3.490000009536743,3.809999942779541,-0.022633771706269495,-0.2777777995810309,-0.22016463832638403,-0.28189302188084,-0.21604941602657493,331500.0,20396788.760342598
,MAIA,2023-04-28 06:46:20,2023-04-27,"Maia Biotechnology, Inc.",Smith Stan,133300,686628,+24%,299925.0,24.0,2.4600000381469727,2.8399999141693115,2.490000009536743,2.299999952316284,1.850000023841858,2.059999942779541,0.15447149192265003,0.012195110131936575,-0.06504068428844849,-0.24796748164467725,-0.16260166226206116,299925.0,1689104.9061927795
,KREF,2023-05-01 19:08:00,2023-04-27,Kkr Real Estate Finance Trust Inc.,Salem Matthew A,25000,386817,+7%,267563.0,7.0,8.091961860656738,7.9209489822387695,8.014227867126465,9.359000205993652,9.959787368774414,8.453502655029297,-0.021133673312208303,-0.009606322282389576,0.15657987113079178,0.23082480371034328,0.044679003756848676,267563.0,3130108.4110536575
,LMT,2023-04-20 12:13:34,2023-04-19,Lockheed Martin Corp,Donovan John,506,2830,+22%,250556.0,22.0,454.2039489746094,437.167236328125,428.7806091308594,430.6764221191406,427.4545593261719,433.14874267578125,-0.03750894875516979,-0.055973401158542546,-0.05179947666369578,-0.05889290418726154,-0.04635628190014953,250556.0,1285397.1755981445
,WOLF,2023-05-01 09:18:18,2023-04-28,"Wolfspeed, Inc.",Lowe Gregg A,5450,524855,+1%,250357.0,1.0,46.65999984741211,41.29999923706055,41.95000076293945,54.93000030517578,45.45000076293945,25.239999771118164,-0.11487356682125756,-0.1009429725648378,0.17723961604818456,-0.025932256502991954,-0.4590655839336004,250357.0,24489734.219913483
,BTTX,2023-04-12 16:15:12,2023-04-10,"Better Therapeutics, Inc.",Parker Geoffrey M.,303030,396363,+325%,250000.0,325.0,1.2899999618530273,1.2999999523162842,1.1799999475479126,0.6899999976158142,0.645799994468689,0.013899999670684338,0.0077519308209066115,-0.08527133144027743,-0.46511626510076787,-0.49937983444509093,-0.9892248061381974,250000.0,511308.2548799515
,BTTX,2023-04-12 16:15:09,2023-04-10,"Better Therapeutics, Inc.",Armanino Andrew J.,303030,467692,+184%,250000.0,184.0,1.2899999618530273,1.2999999523162842,1.1799999475479126,0.6899999976158142,0.645799994468689,0.013899999670684338,0.0077519308209066115,-0.08527133144027743,-0.46511626510076787,-0.49937983444509093,-0.9892248061381974,250000.0,603322.6621589661
,FDX,2023-04-13 17:10:11,2023-04-12,Fedex Corp,Gorman Stephen E,1080,1258,+607%,249205.0,607.0,219.99501037597656,219.756591796875,217.21987915039062,213.7581787109375,251.88375854492188,267.9146728515625,-0.0010837453935618796,-0.012614518942239526,-0.028349877819411326,0.14495214284381588,0.21782158783369734,249205.0,276753.7230529785
,MNSB,2023-04-27 09:19:11,2023-04-26,"Mainstreet Bancshares, Inc.",Dick Jeff W,10914,222420,+5%,233560.0,5.0,20.271825790405273,19.051755905151367,19.147493362426758,22.201519012451172,21.74661636352539,16.52135467529297,-0.06018549576483484,-0.05546281028671163,0.09519089410087714,0.0727507521211109,-0.18500904427106,233560.0,4508859.492301941
,HBAN,2023-04-27 16:16:58,2023-04-26,Huntington Bancshares Inc /md/,Phelan Kenneth J,20000,112470,+22%,216000.0,22.0,10.07975959777832,8.864788055419922,8.351799964904785,9.854762077331543,10.244376182556152,12.369049072265625,-0.12053576581590203,-0.1714286552284833,-0.02232171494411127,0.016331399889151638,0.22711746766181676,216000.0,1133670.5619621277
M,PCB,2023-04-27 17:05:27,2023-04-26,Pcb Bancorp,Lee Sang Young,16000,1368191,+1%,214709.0,1.0,12.53076171875,12.503560066223145,12.347378730773926,14.598206520080566,15.441173553466797,14.352752685546875,-0.0021707900235747963,-0.014634624142734677,0.16498955512313448,0.2322613660717765,0.1454014534543896,214709.0,17144475.40673828
,CATY,2023-04-27 17:56:08,2023-04-25,Cathay General Bancorp,Sun Richard,6100,48057,+15%,213500.0,15.0,29.48263168334961,27.40117835998535,26.087549209594727,32.00129318237305,34.64666748046875,33.219913482666016,-0.0705993055748739,-0.11515533993772557,0.08542865257329989,0.17515518467218594,0.12676215066062252,213500.0,1416846.8308067322
M,BRN,2023-04-20 06:12:24,2023-04-18,Barnwell Industries Inc,Sherwood Ned L,79119,2235818,+4%,212198.0,4.0,2.8079946041107178,2.7091217041015625,2.6399106979370117,2.764498233795166,2.4700000286102295,2.549999952316284,-0.03521121438923419,-0.05985905597099167,-0.015490190134936854,-0.12036866987054984,-0.0918786138038679,212198.0,6278164.879773617
,TCBI,2023-05-01 16:48:39,2023-04-28,Texas Capital Bancshares Inc/tx,Long Thomas E,4000,4000,New,200680.0,,47.290000915527344,46.720001220703125,46.93000030517578,55.400001525878906,61.7599983215332,55.97999954223633,-0.012053281534978007,-0.007612615846521559,0.17149504024832235,0.3059842910947108,0.1837597474830178,200680.0,189160.00366210938
,BTTX,2023-04-12 16:15:14,2023-04-10,"Better Therapeutics, Inc.",Karbe Frank,242424,292424,+485%,200000.0,485.0,1.2899999618530273,1.2999999523162842,1.1799999475479126,0.6899999976158142,0.645799994468689,0.013899999670684338,0.0077519308209066115,-0.08527133144027743,-0.46511626510076787,-0.49937983444509093,-0.9892248061381974,200000.0,377226.94884490967
,DCI,2023-04-12 11:43:44,2023-04-11,Donaldson Co Inc,Hilger Christopher M.,3186,7872,+68%,199953.0,68.0,61.01494216918945,61.304420471191406,60.0017204284668,60.590354919433594,60.22005081176758,73.23503112792969,0.0047443837806033385,-0.01660612474093764,-0.006958742148415278,-0.013027814649364186,0.20028026782119904,199953.0,480309.6247558594
,FBK,2023-04-18 18:32:16,2023-04-18,Fb Financial Corp,Ayers James W.,6800,10761791,0%,199512.0,0.0,29.305004119873047,27.53535270690918,25.71761703491211,25.78769874572754,30.06955909729004,35.41714859008789,-0.06038734564667018,-0.12241551204997676,-0.1200240532216907,0.02608957071937461,0.20856999184210737,199512.0,315374329.5922127
M,SFST,2023-05-01 16:08:35,2023-04-28,Southern First Bancshares Inc,Borrmann David Andrew,7000,8500,+467%,192929.0,467.0,24.1299991607666,22.649999618530273,22.899999618530273,27.149999618530273,28.829999923706055,27.260000228881836,-0.06133442162081323,-0.05097387422359328,0.12515543152914588,0.19477832268561654,0.12971409767822784,192929.0,205104.9928665161
,CTBI,2023-04-25 11:29:55,2023-04-21,Community Trust Bancorp Inc /ky/,Parrish M Lynn,5000,189242,+3%,184750.0,3.0,31.57780647277832,31.359272003173828,30.721891403198242,34.537086486816406,33.068870544433594,38.174049377441406,-0.006920508230768975,-0.0271049564610487,0.09371391950828302,0.04721873487129787,0.20888857211628628,184750.0,5975847.252521515
M,NNBR,2023-04-12 17:27:46,2023-04-10,Nn Inc,"Corre Partners Management, LLC",171325,6194216,+3%,182114.0,3.0,1.059999942779541,1.090000033378601,1.0199999809265137,1.690000057220459,2.109999895095825,4.75,0.028301973791049047,-0.03773581510593208,0.5943397626880301,0.990566046223517,3.4811323173702338,182114.0,6565868.605564117
,OVBC,2023-04-19 15:20:34,2022-05-24,Ohio Valley Banc Corp,Bell Edward Allen,5582,246591,+2%,174000.0,2.0,22.93413543701172,22.569021224975586,22.66159439086914,22.90034294128418,23.83234405517578,22.398948669433594,-0.015920121036998053,-0.011883641608863273,-0.0014734584532453676,0.03916470366327869,-0.02333581612649005,174000.0,5655351.391548157
,DAL,2023-04-24 17:00:30,2023-04-21,"Delta Air Lines, Inc.",Taylor David S,5000,67010,+8%,171275.0,8.0,32.42287826538086,33.813411712646484,33.49026107788086,36.85886764526367,42.951683044433594,46.98187255859375,0.042887415357887905,0.032920668046910725,0.1368166435926599,0.32473380965362164,0.44903460371555237,171275.0,2172657.0725631714
,DAL,2023-04-18 18:13:46,2023-04-14,"Delta Air Lines, Inc.",Taylor David S,5000,62010,+9%,167805.0,9.0,35.184356689453125,32.070343017578125,33.421714782714844,35.5760612487793,41.41103744506836,45.43323516845703,-0.08850563048118648,-0.05009731802959613,0.01113291804035142,0.17697298860893332,0.29129077360894634,167805.0,2181781.9583129883
,DAL,2023-04-27 16:30:19,2023-04-26,"Delta Air Lines, Inc.",Taylor David S,5000,72010,+7%,164125.0,7.0,33.59797286987305,33.23565673828125,32.54038619995117,38.46483612060547,42.05869674682617,45.91656494140625,-0.010783868806462487,-0.03147769283634972,0.14485585989315705,0.2518224510068513,0.36664688429995,164125.0,2419390.026359558
D,FATE,2023-04-17 21:30:24,2023-04-14,Fate Therapeutics Inc,"Redmile Group, LLC",25700,12859119,0%,154200.0,0.0,6.230000019073486,6.03000020980835,5.920000076293945,4.960000038146973,2.6600000858306885,6.96999979019165,-0.032102698018110165,-0.04975922019750549,-0.20385232376217322,-0.5730336953953528,0.11878005920587709,154200.0,80112311.61526823
